date,latitude,longitude,max_sustained_wind,central_pressure,tmrw windspeed
1885-08-27,40.4N,62.9W,90,958.0,90.0
1885-08-27,42.5N,57.8W,90,,80.0
1885-08-27,44.3N,53.5W,80,,80.0
1885-08-27,46.0N,50.0W,80,,70.0
1885-08-28,47.5N,46.5W,70,,70.0
1885-08-28,48.9N,43.0W,70,,60.0
1885-08-28,50.0N,40.0W,60,,60.0
1885-08-28,51.0N,37.0W,60,,40.0
1885-08-29,25.0N,93.4W,40,,40.0
1885-08-29,25.8N,93.6W,40,,40.0
1885-08-29,26.8N,93.3W,40,,40.0
1885-08-29,27.5N,92.6W,40,,50.0
1885-08-30,28.1N,91.6W,50,,50.0
1885-08-30,28.7N,90.3W,50,,50.0
1885-08-30,29.2N,89.0W,50,,50.0
1885-08-30,29.7N,87.1W,50,,50.0
1885-08-30,30.1N,85.7W,50,,50.0
1885-08-31,30.2N,85.4W,50,,40.0
1885-08-31,30.8N,83.4W,40,,40.0
1885-08-31,31.3N,81.5W,40,,40.0
1885-08-31,32.0N,79.1W,40,,40.0
1885-09-17,21.2N,95.5W,40,,40.0
1885-09-17,21.7N,96.0W,40,,40.0
1885-09-17,22.4N,96.5W,40,,40.0
1885-09-17,23.2N,96.6W,40,,40.0
1885-09-18,24.1N,96.6W,40,,40.0
1885-09-18,24.9N,96.5W,40,,50.0
1885-09-18,25.7N,96.4W,50,,50.0
1885-09-18,26.1N,96.1W,50,,50.0
1885-09-19,26.5N,96.0W,50,,50.0
1885-09-19,26.8N,95.8W,50,,50.0
1885-09-19,27.1N,95.6W,50,,50.0
1885-09-19,27.4N,95.3W,50,,50.0
1885-09-20,27.7N,95.0W,50,,50.0
1885-09-20,27.8N,94.6W,50,,50.0
1885-09-20,28.0N,94.1W,50,,50.0
1885-09-20,28.3N,93.0W,50,,50.0
1885-09-21,28.7N,91.0W,50,,50.0
1885-09-21,29.0N,89.4W,50,,50.0
1885-09-21,29.3N,88.0W,50,,50.0
1885-09-21,30.0N,85.6W,50,,40.0
1885-09-21,30.6N,82.8W,40,,50.0
1885-09-22,31.6N,79.6W,50,,60.0
1885-09-22,33.0N,76.3W,60,,70.0
1885-09-22,35.0N,74.0W,70,,70.0
1885-09-22,37.5N,72.0W,70,,80.0
1885-09-23,39.8N,70.5W,80,,80.0
1885-09-23,42.3N,68.8W,80,,70.0
1885-09-23,44.2N,67.5W,70,,60.0
1885-09-23,46.7N,66.1W,60,,50.0
1885-09-18,15.0N,53.7W,50,,50.0
1885-09-18,15.6N,54.6W,50,,50.0
1885-09-18,16.2N,55.1W,50,999.0,50.0
1885-09-18,16.7N,55.6W,50,,60.0
1885-09-19,17.2N,56.0W,60,,60.0
1885-09-19,17.6N,56.3W,60,,70.0
1885-09-19,18.0N,56.5W,70,,70.0
1885-09-19,18.5N,56.7W,70,,70.0
1885-09-20,19.0N,56.8W,70,,70.0
1885-09-20,19.5N,56.9W,70,,70.0
1885-09-20,20.1N,57.0W,70,,70.0
1885-09-20,20.9N,57.1W,70,,70.0
1885-09-21,22.2N,57.2W,70,,70.0
1885-09-21,23.5N,57.1W,70,,70.0
1885-09-21,24.9N,57.0W,70,,70.0
1885-09-21,27.0N,56.5W,70,,40.0
1885-09-24,26.4N,87.8W,40,,40.0
1885-09-24,26.7N,87.9W,40,,40.0
1885-09-24,27.0N,88.0W,40,,40.0
1885-09-24,27.4N,88.1W,40,,50.0
1885-09-25,27.8N,88.3W,50,,50.0
1885-09-25,28.2N,88.4W,50,,50.0
1885-09-25,28.7N,88.6W,50,,50.0
1885-09-25,29.0N,88.8W,50,,60.0
1885-09-26,29.3N,88.9W,60,,60.0
1885-09-26,29.6N,89.0W,60,,60.0
1885-09-26,29.7N,89.0W,60,,60.0
1885-09-26,30.0N,89.1W,60,,60.0
1885-09-26,30.2N,89.0W,60,,60.0
1885-09-27,30.3N,88.9W,60,,50.0
1885-09-27,30.4N,88.8W,50,,50.0
1885-09-27,30.5N,88.6W,50,,40.0
1885-09-27,30.6N,88.4W,40,,40.0
1885-09-28,30.6N,88.1W,40,,40.0
1885-09-28,30.6N,87.8W,40,,40.0
1885-09-28,30.6N,87.4W,40,,40.0
1885-09-28,30.6N,87.0W,40,,30.0
1885-09-29,30.6N,86.5W,30,,30.0
1885-09-29,30.6N,86.0W,30,,30.0
1885-09-29,30.5N,85.4W,30,,30.0
1885-09-29,30.4N,84.8W,30,,30.0
1885-09-30,30.3N,84.0W,30,,30.0
1885-09-30,30.2N,83.3W,30,,30.0
1885-09-30,30.2N,82.8W,30,,30.0
1885-09-30,30.2N,81.8W,30,,40.0
1885-10-01,30.4N,80.8W,40,,40.0
1885-10-01,30.7N,79.6W,40,,50.0
1885-10-01,31.2N,78.8W,50,,60.0
1885-10-01,32.0N,77.8W,60,,60.0
1885-10-02,32.9N,77.0W,60,,60.0
1885-10-02,33.8N,76.3W,60,,70.0
1885-10-02,34.5N,75.6W,70,,70.0
1885-10-02,35.5N,74.1W,70,,50.0
1885-09-26,24.2N,55.7W,50,,50.0
1885-09-26,25.2N,56.4W,50,,50.0
1885-09-26,26.0N,57.0W,50,,50.0
1885-09-26,27.2N,57.8W,50,,50.0
1885-09-27,28.7N,58.3W,50,,50.0
1885-09-27,30.2N,58.8W,50,,50.0
1885-09-27,31.3N,59.0W,50,,50.0
1885-09-27,32.3N,59.3W,50,,60.0
1885-09-28,33.2N,59.6W,60,,60.0
1885-09-28,34.0N,59.8W,60,,60.0
1885-09-28,35.0N,60.0W,60,,60.0
1885-09-28,36.0N,60.3W,60,,70.0
1885-09-29,37.2N,60.7W,70,,70.0
1885-09-29,38.5N,60.9W,70,,80.0
1885-09-29,39.7N,61.0W,80,,80.0
1885-09-29,41.2N,60.7W,80,,40.0
1885-10-10,23.9N,83.0W,40,,40.0
1885-10-10,24.7N,83.3W,40,,50.0
1885-10-11,25.7N,83.6W,50,,50.0
1885-10-11,26.5N,83.9W,50,,60.0
1885-10-11,27.3N,84.0W,60,,60.0
1885-10-11,28.6N,83.6W,60,,60.0
1885-10-11,29.4N,83.2W,60,,50.0
1885-10-12,30.0N,83.0W,50,,50.0
1885-10-12,31.4N,82.4W,50,,40.0
1885-10-12,33.0N,81.5W,40,,40.0
1885-10-12,34.0N,80.8W,40,,40.0
1885-10-13,34.9N,80.0W,40,,40.0
1885-10-13,36.2N,79.0W,40,,40.0
1885-10-13,37.4N,78.4W,40,,40.0
1885-10-13,39.0N,78.0W,40,,40.0
1885-10-14,40.5N,77.5W,40,,40.0
1885-10-14,42.0N,77.0W,40,,35.0
1886-06-13,23.2N,95.7W,35,,40.0
1886-06-13,24.7N,95.9W,40,,45.0
1886-06-13,26.0N,96.0W,45,,55.0
1886-06-14,26.9N,95.8W,55,,65.0
1886-06-14,27.9N,95.3W,65,,75.0
1886-06-14,28.9N,94.7W,75,,85.0
1886-06-14,29.6N,94.2W,85,,85.0
1886-06-14,29.9N,94.0W,85,,60.0
1886-06-15,30.6N,93.0W,60,,45.0
1886-06-15,31.0N,91.8W,45,,35.0
1886-06-15,31.2N,90.4W,35,,30.0
1886-06-15,31.2N,89.0W,30,,35.0
1886-06-17,19.1N,84.8W,35,,35.0
1886-06-17,19.6N,85.1W,35,,40.0
1886-06-17,20.0N,85.3W,40,,40.0
1886-06-17,20.4N,85.4W,40,,45.0
1886-06-18,20.7N,85.6W,45,,50.0
1886-06-18,21.1N,85.6W,50,,55.0
1886-06-18,21.7N,85.7W,55,,65.0
1886-06-18,22.1N,85.7W,65,,70.0
1886-06-19,22.5N,85.7W,70,,75.0
1886-06-19,22.9N,85.6W,75,,80.0
1886-06-19,23.3N,85.3W,80,,80.0
1886-06-19,23.8N,85.1W,80,,85.0
1886-06-20,24.3N,84.9W,85,,85.0
1886-06-20,24.7N,84.7W,85,,85.0
1886-06-20,25.3N,84.5W,85,,85.0
1886-06-20,26.3N,84.4W,85,,85.0
1886-06-21,27.7N,84.2W,85,,85.0
1886-06-21,28.9N,84.1W,85,,85.0
1886-06-21,30.1N,84.0W,85,,80.0
1886-06-21,30.3N,84.0W,80,,65.0
1886-06-21,31.3N,83.8W,65,,45.0
1886-06-22,32.3N,83.2W,45,,40.0
1886-06-22,33.8N,82.2W,40,,35.0
1886-06-22,35.2N,81.0W,35,,35.0
1886-06-22,36.3N,79.3W,35,,30.0
1886-06-23,37.3N,78.0W,30,,30.0
1886-06-23,38.4N,76.9W,30,,30.0
1886-06-23,39.3N,75.3W,30,,30.0
1886-06-23,39.9N,73.2W,30,,30.0
1886-06-24,40.2N,70.0W,30,,30.0
1886-06-24,40.1N,66.0W,30,,30.0
1886-06-24,40.0N,61.5W,30,,30.0
1886-06-24,39.9N,57.0W,30,,35.0
1886-06-27,18.3N,79.7W,35,,45.0
1886-06-27,19.2N,80.0W,45,,55.0
1886-06-28,19.9N,80.3W,55,,65.0
1886-06-28,20.7N,80.7W,65,,75.0
1886-06-28,21.5N,81.5W,75,,80.0
1886-06-28,22.0N,82.5W,80,,70.0
1886-06-29,22.4N,83.5W,70,,70.0
1886-06-29,22.9N,84.2W,70,,75.0
1886-06-29,23.7N,85.3W,75,,80.0
1886-06-29,24.6N,86.0W,80,,85.0
1886-06-30,25.6N,86.4W,85,,85.0
1886-06-30,26.4N,86.7W,85,,85.0
1886-06-30,27.3N,86.7W,85,,85.0
1886-06-30,28.8N,86.0W,85,,85.0
1886-06-30,29.7N,85.2W,85,,70.0
1886-07-01,30.4N,84.4W,70,,55.0
1886-07-01,31.8N,82.7W,55,,50.0
1886-07-01,33.0N,81.3W,50,,45.0
1886-07-01,33.8N,80.3W,45,,40.0
1886-07-02,34.9N,79.1W,40,,35.0
1886-07-02,36.1N,78.0W,35,,35.0
1886-07-02,37.2N,77.0W,35,,35.0
1886-07-02,38.2N,75.3W,35,,35.0
1886-07-14,18.9N,82.9W,35,,40.0
1886-07-14,19.2N,83.4W,40,,40.0
1886-07-14,19.4N,83.8W,40,,45.0
1886-07-15,19.6N,84.2W,45,,45.0
1886-07-15,19.8N,84.6W,45,,50.0
1886-07-15,20.0N,85.0W,50,,50.0
1886-07-15,20.2N,85.3W,50,,55.0
1886-07-16,20.4N,85.6W,55,,55.0
1886-07-16,20.6N,85.8W,55,,60.0
1886-07-16,20.7N,86.0W,60,,60.0
1886-07-16,20.9N,85.9W,60,,60.0
1886-07-17,21.1N,85.7W,60,,60.0
1886-07-17,21.3N,85.5W,60,,65.0
1886-07-17,21.5N,85.3W,65,,65.0
1886-07-17,22.4N,84.8W,65,,70.0
1886-07-18,23.7N,84.4W,70,,70.0
1886-07-18,25.1N,83.9W,70,,70.0
1886-07-18,26.5N,83.5W,70,,70.0
1886-07-18,27.6N,83.3W,70,,70.0
1886-07-19,28.7N,82.8W,70,,70.0
1886-07-19,28.8N,82.7W,70,,55.0
1886-07-19,29.5N,82.1W,55,,50.0
1886-07-19,30.3N,81.0W,50,,60.0
1886-07-19,31.4N,78.6W,60,,70.0
1886-07-20,32.7N,75.6W,70,,75.0
1886-07-20,33.9N,72.6W,75,,75.0
1886-07-20,35.0N,70.0W,75,,75.0
1886-07-20,35.8N,68.0W,75,,70.0
1886-07-21,36.8N,65.3W,70,,70.0
1886-07-21,37.7N,62.6W,70,,70.0
1886-07-21,38.7N,60.0W,70,,70.0
1886-07-21,39.8N,56.9W,70,990.0,70.0
1886-07-22,41.4N,53.5W,70,,70.0
1886-07-22,43.0N,49.8W,70,,70.0
1886-07-22,44.3N,46.3W,70,,65.0
1886-07-22,45.1N,43.1W,65,,60.0
1886-07-23,46.1N,39.5W,60,,60.0
1886-07-23,47.0N,35.6W,60,,60.0
1886-07-23,48.0N,32.0W,60,,60.0
1886-07-23,49.5N,29.0W,60,,60.0
1886-07-24,51.5N,25.8W,60,,60.0
1886-07-24,53.7N,22.7W,60,,55.0
1886-07-24,55.5N,21.0W,55,,50.0
1886-07-24,57.3N,19.5W,50,,35.0
1886-08-12,10.5N,58.0W,35,,40.0
1886-08-12,11.1N,58.9W,40,,45.0
1886-08-12,11.8N,59.8W,45,,50.0
1886-08-13,12.5N,60.7W,50,,55.0
1886-08-13,13.2N,61.7W,55,,60.0
1886-08-13,14.0N,62.7W,60,,65.0
1886-08-13,14.6N,63.9W,65,,70.0
1886-08-14,15.2N,65.2W,70,,75.0
1886-08-14,15.7N,66.2W,75,,80.0
1886-08-14,16.3N,67.3W,80,,85.0
1886-08-14,16.9N,68.3W,85,,85.0
1886-08-15,17.4N,69.3W,85,,85.0
1886-08-15,17.9N,70.2W,85,,80.0
1886-08-15,18.3N,71.3W,80,,75.0
1886-08-15,18.6N,72.6W,75,,70.0
1886-08-16,18.8N,73.9W,70,,80.0
1886-08-16,19.1N,75.2W,80,,85.0
1886-08-16,19.5N,76.5W,85,,80.0
1886-08-16,20.4N,77.3W,80,,75.0
1886-08-17,21.3N,78.1W,75,,70.0
1886-08-17,22.1N,79.0W,70,,55.0
1886-08-17,22.5N,79.7W,55,,60.0
1886-08-17,23.1N,80.5W,60,,65.0
1886-08-18,23.8N,81.7W,65,,70.0
1886-08-18,24.3N,83.0W,70,,75.0
1886-08-18,24.7N,84.3W,75,,75.0
1886-08-18,25.3N,86.1W,75,,80.0
1886-08-19,25.6N,87.9W,80,,90.0
1886-08-19,25.9N,89.7W,90,,100.0
1886-08-19,26.3N,91.9W,100,,110.0
1886-08-19,26.5N,93.3W,110,,120.0
1886-08-20,26.8N,94.5W,120,,130.0
1886-08-20,27.4N,95.6W,130,,130.0
1886-08-20,28.0N,96.6W,130,925.0,130.0
1886-08-20,28.1N,96.8W,130,925.0,85.0
1886-08-20,29.0N,98.0W,85,965.0,60.0
1886-08-21,30.0N,99.0W,60,,50.0
1886-08-21,31.0N,99.6W,50,,35.0
1886-08-21,32.0N,100.7W,35,,25.0
1886-08-21,33.5N,101.3W,25,,55.0
1886-08-15,14.6N,54.5W,55,,60.0
1886-08-15,14.4N,55.5W,60,,65.0
1886-08-15,14.3N,56.5W,65,,70.0
1886-08-15,14.1N,57.7W,70,,75.0
1886-08-16,13.8N,58.9W,75,,85.0
1886-08-16,13.5N,60.0W,85,,95.0
1886-08-16,13.0N,61.3W,95,,95.0
1886-08-16,12.7N,62.4W,95,,95.0
1886-08-17,12.5N,63.7W,95,,90.0
1886-08-17,12.5N,65.1W,90,,85.0
1886-08-17,12.5N,66.5W,85,,85.0
1886-08-17,12.5N,67.8W,85,,85.0
1886-08-18,12.6N,69.2W,85,,85.0
1886-08-18,12.8N,70.6W,85,,85.0
1886-08-18,13.0N,71.7W,85,,85.0
1886-08-18,13.2N,72.5W,85,,85.0
1886-08-19,13.7N,73.3W,85,,85.0
1886-08-19,14.1N,73.9W,85,,85.0
1886-08-19,14.7N,74.5W,85,,90.0
1886-08-19,15.9N,75.3W,90,,95.0
1886-08-20,17.0N,76.2W,95,,95.0
1886-08-20,17.9N,76.8W,95,,95.0
1886-08-20,18.5N,77.3W,95,,95.0
1886-08-20,19.0N,77.8W,95,,95.0
1886-08-21,19.7N,78.4W,95,,100.0
1886-08-21,20.4N,78.8W,100,,105.0
1886-08-21,21.0N,79.0W,105,,105.0
1886-08-21,21.3N,79.0W,105,,105.0
1886-08-22,21.5N,79.0W,105,,90.0
1886-08-22,21.7N,79.0W,90,,80.0
1886-08-22,22.0N,79.0W,80,,80.0
1886-08-22,23.1N,79.0W,80,,80.0
1886-08-23,24.6N,79.0W,80,,85.0
1886-08-23,26.3N,78.7W,85,,85.0
1886-08-23,28.0N,77.9W,85,,85.0
1886-08-23,29.8N,76.8W,85,,85.0
1886-08-24,31.8N,75.5W,85,,85.0
1886-08-24,33.6N,74.3W,85,,85.0
1886-08-24,35.0N,73.2W,85,,85.0
1886-08-24,36.0N,72.3W,85,,85.0
1886-08-25,36.7N,71.6W,85,,85.0
1886-08-25,37.4N,70.8W,85,,85.0
1886-08-25,38.2N,70.0W,85,,85.0
1886-08-25,39.1N,69.0W,85,,85.0
1886-08-26,39.9N,67.8W,85,,80.0
1886-08-26,40.8N,66.5W,80,,75.0
1886-08-26,41.6N,65.0W,75,,70.0
1886-08-26,42.0N,63.2W,70,,65.0
1886-08-27,42.2N,61.1W,65,,60.0
1886-08-27,42.5N,58.6W,60,,60.0
1886-08-27,43.0N,56.0W,60,,60.0
1886-08-27,43.6N,53.3W,60,,40.0
1886-08-20,31.7N,71.0W,40,,50.0
1886-08-20,30.1N,69.0W,50,,60.0
1886-08-21,29.2N,65.5W,60,,75.0
1886-08-21,30.0N,62.7W,75,,95.0
1886-08-21,32.3N,61.7W,95,,100.0
1886-08-21,33.8N,62.4W,100,,100.0
1886-08-22,35.0N,63.4W,100,,100.0
1886-08-22,35.9N,64.2W,100,,100.0
1886-08-22,37.0N,65.0W,100,,95.0
1886-08-22,38.1N,66.0W,95,,90.0
1886-08-23,39.7N,66.9W,90,,85.0
1886-08-23,41.1N,66.5W,85,,80.0
1886-08-23,42.3N,65.0W,80,,75.0
1886-08-23,44.1N,62.2W,75,,70.0
1886-08-24,45.9N,58.4W,70,,65.0
1886-08-24,47.6N,54.1W,65,,60.0
1886-08-24,48.5N,50.0W,60,,55.0
1886-08-24,48.6N,46.1W,55,,50.0
1886-08-25,48.5N,41.3W,50,,50.0
1886-08-25,48.3N,37.3W,50,,50.0
1886-08-25,48.3N,33.3W,50,,50.0
1886-08-25,48.3N,29.5W,50,,35.0
1886-09-16,21.0N,65.5W,35,,35.0
1886-09-16,21.0N,66.6W,35,,35.0
1886-09-16,21.0N,67.7W,35,,35.0
1886-09-16,21.0N,68.9W,35,,40.0
1886-09-17,21.0N,70.4W,40,,40.0
1886-09-17,21.0N,71.7W,40,,45.0
1886-09-17,21.0N,73.0W,45,,45.0
1886-09-17,21.0N,74.7W,45,,40.0
1886-09-18,21.0N,76.3W,40,,35.0
1886-09-18,21.0N,77.5W,35,,35.0
1886-09-18,21.0N,79.0W,35,,40.0
1886-09-18,21.2N,80.5W,40,,45.0
1886-09-19,21.3N,81.9W,45,,50.0
1886-09-19,21.4N,83.0W,50,,55.0
1886-09-19,21.5N,84.3W,55,,60.0
1886-09-19,21.7N,85.7W,60,,65.0
1886-09-20,22.0N,87.0W,65,,70.0
1886-09-20,22.2N,88.3W,70,,75.0
1886-09-20,22.3N,89.7W,75,,80.0
1886-09-20,22.3N,90.9W,80,,85.0
1886-09-21,22.3N,92.1W,85,,85.0
1886-09-21,22.4N,93.3W,85,,85.0
1886-09-21,22.5N,94.7W,85,,85.0
1886-09-21,22.8N,95.4W,85,,85.0
1886-09-22,23.4N,96.0W,85,,85.0
1886-09-22,24.0N,96.5W,85,,85.0
1886-09-22,24.4N,96.7W,85,,85.0
1886-09-22,24.9N,96.9W,85,,85.0
1886-09-23,25.4N,97.1W,85,,85.0
1886-09-23,25.9N,97.2W,85,,80.0
1886-09-23,26.5N,97.4W,80,,75.0
1886-09-23,27.1N,97.5W,75,,70.0
1886-09-24,27.8N,97.5W,70,,65.0
1886-09-24,28.5N,97.4W,65,,45.0
1886-09-24,29.2N,97.3W,45,,30.0
1886-09-24,30.0N,97.0W,30,,50.0
1886-09-22,22.9N,66.7W,50,,50.0
1886-09-22,23.2N,66.6W,50,,55.0
1886-09-22,23.5N,66.5W,55,,55.0
1886-09-22,23.7N,66.4W,55,,60.0
1886-09-23,24.0N,66.3W,60,,65.0
1886-09-23,24.4N,66.1W,65,,70.0
1886-09-23,24.7N,66.0W,70,,75.0
1886-09-23,24.8N,66.0W,75,,80.0
1886-09-24,25.0N,65.9W,80,,85.0
1886-09-24,25.2N,65.7W,85,,85.0
1886-09-24,25.3N,65.5W,85,,85.0
1886-09-24,25.4N,65.4W,85,,85.0
1886-09-25,25.5N,65.2W,85,,85.0
1886-09-25,25.7N,65.0W,85,,85.0
1886-09-25,25.8N,65.0W,85,,85.0
1886-09-25,26.0N,65.0W,85,,85.0
1886-09-26,26.1N,65.1W,85,,85.0
1886-09-26,26.2N,65.2W,85,,85.0
1886-09-26,26.3N,65.3W,85,,85.0
1886-09-26,26.6N,65.7W,85,,85.0
1886-09-27,26.7N,66.0W,85,,85.0
1886-09-27,26.8N,66.3W,85,,85.0
1886-09-27,27.0N,67.0W,85,,85.0
1886-09-27,27.2N,67.4W,85,,85.0
1886-09-28,27.5N,67.9W,85,,85.0
1886-09-28,27.9N,68.3W,85,,85.0
1886-09-28,28.3N,68.7W,85,,85.0
1886-09-28,28.8N,68.9W,85,,85.0
1886-09-29,29.2N,69.1W,85,,85.0
1886-09-29,29.7N,69.2W,85,,85.0
1886-09-29,30.0N,69.3W,85,,85.0
1886-09-29,30.5N,69.5W,85,,80.0
1886-09-30,31.0N,69.7W,80,,75.0
1886-09-30,31.4N,69.9W,75,,50.0
1886-09-30,31.7N,70.0W,50,,35.0
1886-09-30,32.2N,70.1W,35,,50.0
1886-10-08,19.9N,82.5W,50,,55.0
1886-10-08,20.3N,83.0W,55,,60.0
1886-10-08,20.8N,83.3W,60,,65.0
1886-10-08,21.2N,83.7W,65,,65.0
1886-10-09,21.7N,84.1W,65,,60.0
1886-10-09,22.2N,84.4W,60,,60.0
1886-10-09,22.7N,84.8W,60,,65.0
1886-10-09,23.3N,85.1W,65,,65.0
1886-10-10,23.9N,85.4W,65,,70.0
1886-10-10,24.6N,85.7W,70,,75.0
1886-10-10,25.2N,86.0W,75,,80.0
1886-10-10,25.7N,86.4W,80,,85.0
1886-10-11,26.2N,86.9W,85,,90.0
1886-10-11,26.7N,87.5W,90,,95.0
1886-10-11,27.2N,88.1W,95,,100.0
1886-10-11,27.6N,89.0W,100,,105.0
1886-10-12,27.9N,90.3W,105,,105.0
1886-10-12,28.2N,91.7W,105,,105.0
1886-10-12,28.6N,92.7W,105,,105.0
1886-10-12,29.2N,93.3W,105,,105.0
1886-10-12,29.8N,93.5W,105,,75.0
1886-10-13,30.1N,93.6W,75,,65.0
1886-10-13,31.1N,93.7W,65,,50.0
1886-10-13,32.3N,93.5W,50,,35.0
1886-10-13,33.2N,92.9W,35,,35.0
1886-10-10,29.1N,60.5W,35,,35.0
1886-10-10,29.5N,60.3W,35,,35.0
1886-10-10,30.0N,60.0W,35,,35.0
1886-10-10,30.4N,59.8W,35,,40.0
1886-10-11,30.7N,59.7W,40,,40.0
1886-10-11,31.1N,59.5W,40,,40.0
1886-10-11,31.3N,59.3W,40,,40.0
1886-10-11,31.6N,59.0W,40,,40.0
1886-10-12,31.8N,58.7W,40,,40.0
1886-10-12,32.1N,58.4W,40,,40.0
1886-10-12,32.5N,58.0W,40,,40.0
1886-10-12,32.8N,57.6W,40,,45.0
1886-10-13,33.1N,57.1W,45,,45.0
1886-10-13,33.4N,56.6W,45,,45.0
1886-10-13,33.7N,56.0W,45,,45.0
1886-10-13,34.0N,55.3W,45,,45.0
1886-10-14,34.3N,54.5W,45,,45.0
1886-10-14,34.5N,53.9W,45,,45.0
1886-10-14,34.7N,53.0W,45,,45.0
1886-10-14,34.8N,51.7W,45,,40.0
1886-10-15,35.0N,50.2W,40,,40.0
1886-10-15,35.0N,48.4W,40,,35.0
1886-10-15,35.0N,47.0W,35,,35.0
1886-10-15,35.0N,45.9W,35,,35.0
1886-10-21,17.8N,73.0W,35,,35.0
1886-10-22,18.7N,72.7W,35,,35.0
1886-10-22,19.6N,72.4W,35,,35.0
1886-10-22,20.5N,72.0W,35,,40.0
1886-10-22,21.2N,71.5W,40,,45.0
1886-10-23,21.9N,70.8W,45,,50.0
1886-10-23,22.7N,69.9W,50,,55.0
1886-10-23,23.7N,68.7W,55,,60.0
1886-10-23,24.4N,67.5W,60,,60.0
1886-10-24,24.9N,66.6W,60,,60.0
1886-10-24,25.3N,65.7W,60,,60.0
1886-10-24,25.7N,64.5W,60,,60.0
1886-10-24,26.0N,63.4W,60,,55.0
1886-10-25,26.4N,62.6W,55,,50.0
1886-10-25,26.7N,61.7W,50,,45.0
1886-10-25,27.0N,60.7W,45,,45.0
1886-10-25,27.2N,59.7W,45,,40.0
1886-10-26,27.4N,58.9W,40,,40.0
1886-10-26,27.5N,58.1W,40,,35.0
1886-10-26,27.7N,57.0W,35,,35.0
1886-10-26,27.9N,56.0W,35,,35.0
1887-05-15,29.3N,63.8W,35,,35.0
1887-05-15,29.8N,64.2W,35,,40.0
1887-05-15,30.3N,64.7W,40,,40.0
1887-05-15,30.8N,65.2W,40,,45.0
1887-05-16,31.3N,65.5W,45,,50.0
1887-05-16,31.8N,65.7W,50,,55.0
1887-05-16,32.3N,66.0W,55,,60.0
1887-05-16,32.7N,66.3W,60,,60.0
1887-05-17,33.2N,66.5W,60,,60.0
1887-05-17,33.7N,66.7W,60,,60.0
1887-05-17,34.3N,66.7W,60,,55.0
1887-05-17,34.9N,66.7W,55,,50.0
1887-05-18,35.4N,66.7W,50,,45.0
1887-05-18,35.9N,66.7W,45,,40.0
1887-05-18,36.5N,66.7W,40,,40.0
1887-05-18,37.7N,66.7W,40,,40.0
1887-05-19,39.5N,66.4W,40,,35.0
1887-05-19,41.1N,65.8W,35,,35.0
1887-05-19,42.3N,65.0W,35,,35.0
1887-05-19,44.0N,63.5W,35,,35.0
1887-05-20,47.0N,60.5W,35,,35.0
1887-05-20,51.0N,55.5W,35,,35.0
1887-05-17,15.6N,76.9W,35,,35.0
1887-05-17,16.0N,77.2W,35,,40.0
1887-05-17,16.5N,77.5W,40,,40.0
1887-05-17,17.1N,77.9W,40,,45.0
1887-05-18,17.7N,78.3W,45,,45.0
1887-05-18,18.3N,78.6W,45,,50.0
1887-05-18,18.9N,78.7W,50,,50.0
1887-05-18,19.5N,78.7W,50,,50.0
1887-05-19,20.3N,78.4W,50,,40.0
1887-05-19,21.3N,78.0W,40,,35.0
1887-05-19,22.0N,77.5W,35,,35.0
1887-05-19,22.6N,77.0W,35,,40.0
1887-05-20,23.2N,76.5W,40,,45.0
1887-05-20,23.6N,75.8W,45,,45.0
1887-05-20,24.0N,74.8W,45,,50.0
1887-05-20,24.5N,73.8W,50,,50.0
1887-05-21,25.2N,72.8W,50,,50.0
1887-05-21,26.1N,71.8W,50,,45.0
1887-05-21,27.1N,70.8W,45,,35.0
1887-05-21,28.2N,70.3W,35,,30.0
1887-06-11,20.5N,84.0W,30,,30.0
1887-06-11,21.2N,84.7W,30,,30.0
1887-06-12,21.9N,85.3W,30,,35.0
1887-06-12,22.7N,85.9W,35,,35.0
1887-06-12,23.5N,86.5W,35,,35.0
1887-06-12,24.3N,86.9W,35,,35.0
1887-06-13,25.1N,87.3W,35,,35.0
1887-06-13,26.0N,87.7W,35,,35.0
1887-06-13,27.0N,88.0W,35,,35.0
1887-06-13,28.0N,88.3W,35,,35.0
1887-06-14,29.0N,88.5W,35,,35.0
1887-06-14,30.0N,88.7W,35,,35.0
1887-06-14,30.2N,88.7W,35,,30.0
1887-06-14,31.0N,88.8W,30,,30.0
1887-06-14,32.0N,88.8W,30,,60.0
1887-07-20,12.0N,57.6W,60,,60.0
1887-07-20,12.1N,59.2W,60,,60.0
1887-07-20,12.3N,61.0W,60,,60.0
1887-07-20,12.5N,62.4W,60,,60.0
1887-07-21,12.7N,63.6W,60,,70.0
1887-07-21,12.9N,64.9W,70,,75.0
1887-07-21,13.2N,66.3W,75,,75.0
1887-07-21,13.4N,67.6W,75,,80.0
1887-07-22,13.7N,68.9W,80,,80.0
1887-07-22,14.0N,70.2W,80,,85.0
1887-07-22,14.2N,71.4W,85,,85.0
1887-07-22,14.4N,72.6W,85,,85.0
1887-07-23,14.6N,73.8W,85,,85.0
1887-07-23,14.7N,75.0W,85,,85.0
1887-07-23,15.0N,76.5W,85,,85.0
1887-07-23,15.1N,77.4W,85,,85.0
1887-07-24,15.3N,78.8W,85,,85.0
1887-07-24,15.6N,80.3W,85,,85.0
1887-07-24,16.1N,81.7W,85,,85.0
1887-07-24,16.9N,84.0W,85,,85.0
