Date,Actual,Forecast
2015-09-05,30.0,
2015-09-05,35.0,
2015-09-06,40.0,
2015-09-06,45.0,
2015-09-06,50.0,
2015-09-06,45.0,
2015-09-07,45.0,
2015-09-07,45.0,
2015-09-07,40.0,
2015-09-07,40.0,
2015-09-08,35.0,
2015-09-08,35.0,
2015-09-08,30.0,
2015-09-08,30.0,
2015-09-09,25.0,
2015-09-09,25.0,
2015-09-08,20.0,
2015-09-08,25.0,
2015-09-08,30.0,
2015-09-09,35.0,
2015-09-09,35.0,
2015-09-09,40.0,
2015-09-09,45.0,
2015-09-10,45.0,
2015-09-10,45.0,
2015-09-10,40.0,
2015-09-10,40.0,
2015-09-11,40.0,
2015-09-11,40.0,
2015-09-15,20.0,
2015-09-15,20.0,
2015-09-15,20.0,
2015-09-15,20.0,
2015-09-16,25.0,
2015-09-16,25.0,
2015-09-16,25.0,
2015-09-16,25.0,
2015-09-17,25.0,
2015-09-17,30.0,
2015-09-17,30.0,
2015-09-17,25.0,
2015-09-18,25.0,
2015-09-18,25.0,
2015-09-18,25.0,
2015-09-18,25.0,
2015-09-19,25.0,
2015-09-19,25.0,
2015-09-19,25.0,
2015-09-15,25.0,
2015-09-15,25.0,
2015-09-16,25.0,
2015-09-16,25.0,
2015-09-16,25.0,
2015-09-16,25.0,
2015-09-17,25.0,
2015-09-17,25.0,
2015-09-17,25.0,
2015-09-17,25.0,
2015-09-18,25.0,
2015-09-18,25.0,
2015-09-18,25.0,
2015-09-18,30.0,
2015-09-19,35.0,
2015-09-19,35.0,
2015-09-19,35.0,
2015-09-19,35.0,
2015-09-20,40.0,
2015-09-20,40.0,
2015-09-20,40.0,
2015-09-20,40.0,
2015-09-21,40.0,
2015-09-21,45.0,
2015-09-21,45.0,
2015-09-21,45.0,
2015-09-22,40.0,
2015-09-22,40.0,
2015-09-22,40.0,
2015-09-22,40.0,
2015-09-23,35.0,
2015-09-23,35.0,
2015-09-23,35.0,
2015-09-23,35.0,
2015-09-24,35.0,
2015-09-24,30.0,
2015-09-24,30.0,
2015-09-24,30.0,
2015-09-25,30.0,
2015-09-25,30.0,
2015-09-25,30.0,
2015-09-25,30.0,
2015-09-26,30.0,
2015-09-26,30.0,
2015-09-26,30.0,
2015-09-26,30.0,
2015-09-27,30.0,
2015-09-27,25.0,
2015-09-27,25.0,
2015-09-27,25.0,
2015-09-28,20.0,
2015-09-26,20.0,
2015-09-27,20.0,
2015-09-27,20.0,
2015-09-27,25.0,
2015-09-27,30.0,
2015-09-28,30.0,
2015-09-28,30.0,
2015-09-28,30.0,
2015-09-28,30.0,
2015-09-29,35.0,
2015-09-29,35.0,
2015-09-29,45.0,
2015-09-29,55.0,
2015-09-30,60.0,
2015-09-30,65.0,
2015-09-30,70.0,
2015-09-30,80.0,
2015-10-01,100.0,
2015-10-01,110.0,
2015-10-01,115.0,
2015-10-01,115.0,
2015-10-02,120.0,
2015-10-02,120.0,
2015-10-02,115.0,
2015-10-02,110.0,
2015-10-02,110.0,
2015-10-02,110.0,
2015-10-03,115.0,
2015-10-03,120.0,
2015-10-03,135.0,
2015-10-03,130.0,
2015-10-04,115.0,
2015-10-04,105.0,
2015-10-04,95.0,
2015-10-04,85.0,
2015-10-05,75.0,
2015-10-05,75.0,
2015-10-05,75.0,
2015-10-05,75.0,
2015-10-06,75.0,
2015-10-06,75.0,
2015-10-06,70.0,
2015-10-06,70.0,
2015-10-07,70.0,
2015-10-07,65.0,
2015-10-07,60.0,
2015-10-07,60.0,
2015-10-08,55.0,
2015-10-08,50.0,
2015-10-08,45.0,
2015-10-08,45.0,
2015-10-09,45.0,
2015-10-09,45.0,
2015-10-09,45.0,
2015-10-09,40.0,
2015-10-10,35.0,
2015-10-10,35.0,
2015-10-10,35.0,
2015-10-10,30.0,
2015-10-11,30.0,
2015-10-11,30.0,
2015-10-11,35.0,
2015-10-11,35.0,
2015-10-12,35.0,
2015-10-12,35.0,
2015-10-12,35.0,
2015-10-12,30.0,
2015-10-13,25.0,
2015-10-13,20.0,
2015-10-13,20.0,
2015-10-13,20.0,
2015-10-14,20.0,
2015-10-14,20.0,
2015-10-14,20.0,
2015-10-14,15.0,
2015-10-15,15.0,
2015-11-08,30.0,
2015-11-09,30.0,
2015-11-09,35.0,
2015-11-09,40.0,
2015-11-09,45.0,
2015-11-10,50.0,
2015-11-10,55.0,
2015-11-10,60.0,
2015-11-10,60.0,
2015-11-11,65.0,
2015-11-11,70.0,
2015-11-11,75.0,
2015-11-11,65.0,
2015-11-12,65.0,
2015-11-12,65.0,
2015-11-12,55.0,
2015-11-12,55.0,
2015-11-13,50.0,
2015-11-13,45.0,
2015-11-13,45.0,45.0
2015-11-14,,41.364749908447266
2015-11-15,,41.433837890625
2015-11-16,,41.46805191040039
2015-11-17,,41.560707092285156
2015-11-18,,41.72241973876953
2015-11-19,,41.827476501464844
2015-11-20,,41.969852447509766
2015-11-21,,42.11414337158203
2015-11-22,,42.26511764526367
2015-11-23,,42.47126388549805
2015-11-24,,42.56078338623047
2015-11-25,,42.597564697265625
2015-11-26,,42.57986068725586
2015-11-27,,42.53133010864258
2015-11-28,,42.43495178222656
2015-11-29,,42.464454650878906
2015-11-30,,42.55780792236328
2015-12-01,,42.59843444824219
2015-12-02,,42.62883377075195
2015-12-03,,42.76426696777344
2015-12-04,,42.92763900756836
2015-12-05,,42.87368392944336
2015-12-06,,42.71366500854492
2015-12-07,,42.57666015625
2015-12-08,,42.385555267333984
2015-12-09,,42.22947311401367
2015-12-10,,42.38655090332031
2015-12-11,,42.41176986694336
2015-12-12,,42.43598937988281
2015-12-13,,42.279659271240234
2015-12-14,,42.344871520996094
2015-12-15,,42.36915969848633
2015-12-16,,42.40848159790039
2015-12-17,,42.32802963256836
2015-12-18,,42.26324462890625
2015-12-19,,42.1064453125
2015-12-20,,42.128570556640625
2015-12-21,,42.18052291870117
2015-12-22,,42.25273895263672
2015-12-23,,42.325687408447266
2015-12-24,,42.61189270019531
2015-12-25,,42.79772186279297
2015-12-26,,43.2003059387207
2015-12-27,,43.4884033203125
2015-12-28,,43.733673095703125
2015-12-29,,44.029052734375
2015-12-30,,44.17551803588867
2015-12-31,,44.17315673828125
2016-01-01,,44.06162643432617
2016-01-02,,44.13573455810547
2016-01-03,,44.07294464111328
2016-01-04,,43.893096923828125
2016-01-05,,43.892295837402344
2016-01-06,,43.848690032958984
2016-01-07,,43.84238815307617
2016-01-08,,43.78474426269531
2016-01-09,,43.682369232177734
2016-01-10,,43.67615509033203
2016-01-11,,43.58053970336914
2016-01-12,,43.54889678955078
2016-01-13,,43.51637268066406
2016-01-14,,43.56886291503906
2016-01-15,,43.571754455566406
2016-01-16,,43.5701904296875
2016-01-17,,43.6776123046875
2016-01-18,,43.7415657043457
2016-01-19,,43.82835006713867
2016-01-20,,43.86680221557617
2016-01-21,,43.95819091796875
2016-01-22,,44.09732437133789
2016-01-23,,44.08241653442383
2016-01-24,,44.12246322631836
2016-01-25,,44.30442428588867
2016-01-26,,44.34321594238281
2016-01-27,,44.552101135253906
2016-01-28,,44.774166107177734
2016-01-29,,44.7740364074707
2016-01-30,,44.6877326965332
2016-01-31,,44.66643524169922
2016-02-01,,44.70209884643555
2016-02-02,,44.92869567871094
2016-02-03,,45.002140045166016
2016-02-04,,45.05674362182617
2016-02-05,,45.137413024902344
2016-02-06,,45.08032989501953
2016-02-07,,45.03948974609375
2016-02-08,,44.89181137084961
2016-02-09,,44.70802688598633
2016-02-10,,44.51496887207031
2016-02-11,,44.343074798583984
2016-02-12,,44.24363708496094
2016-02-13,,44.241336822509766
2016-02-14,,44.07916259765625
2016-02-15,,43.9626579284668
2016-02-16,,43.89871597290039
2016-02-17,,43.78687286376953
2016-02-18,,43.82632064819336
2016-02-19,,43.87596130371094
2016-02-20,,43.91261291503906
2016-02-21,,44.17390060424805
2016-02-22,,44.34721755981445
2016-02-23,,44.673213958740234
2016-02-24,,44.9555549621582
2016-02-25,,45.2249641418457
2016-02-26,,45.55848693847656
2016-02-27,,46.05378723144531
2016-02-28,,46.45197296142578
2016-02-29,,46.80118942260742
2016-03-01,,47.190528869628906
2016-03-02,,47.51929473876953
2016-03-03,,47.66249465942383
2016-03-04,,47.9310417175293
2016-03-05,,48.03360366821289
2016-03-06,,48.04179763793945
2016-03-07,,48.1267204284668
2016-03-08,,48.03815841674805
2016-03-09,,48.205387115478516
2016-03-10,,48.282108306884766
2016-03-11,,48.365333557128906
2016-03-12,,48.47013854980469
2016-03-13,,48.5306282043457
2016-03-14,,48.69269561767578
2016-03-15,,48.70479965209961
2016-03-16,,48.72645568847656
2016-03-17,,48.6933479309082
2016-03-18,,48.730430603027344
2016-03-19,,48.67610168457031
2016-03-20,,48.76400375366211
2016-03-21,,48.913387298583984
2016-03-22,,49.0898551940918
2016-03-23,,49.01042938232422
2016-03-24,,49.10121536254883
2016-03-25,,49.12891387939453
2016-03-26,,49.07319641113281
2016-03-27,,48.99199295043945
2016-03-28,,48.93171310424805
2016-03-29,,48.90681076049805
2016-03-30,,48.91498565673828
2016-03-31,,48.90789794921875
2016-04-01,,48.84791564941406
2016-04-02,,48.82476806640625
2016-04-03,,48.623538970947266
2016-04-04,,48.59491729736328
2016-04-05,,48.456295013427734
2016-04-06,,48.3017578125
2016-04-07,,48.16677474975586
2016-04-08,,48.085906982421875
2016-04-09,,48.25823211669922
2016-04-10,,48.26384353637695
2016-04-11,,48.241519927978516
2016-04-12,,48.105186462402344
2016-04-13,,48.027957916259766
2016-04-14,,47.87081527709961
2016-04-15,,47.80409240722656
2016-04-16,,47.57667922973633
2016-04-17,,47.5399055480957
2016-04-18,,47.48033905029297
2016-04-19,,47.544708251953125
2016-04-20,,47.35237121582031
2016-04-21,,47.271080017089844
2016-04-22,,47.17516326904297
2016-04-23,,47.06672286987305
2016-04-24,,46.87260055541992
2016-04-25,,46.88725280761719
2016-04-26,,46.953819274902344
2016-04-27,,47.10359191894531
2016-04-28,,47.132118225097656
2016-04-29,,47.13512420654297
2016-04-30,,47.13580322265625
2016-05-01,,47.224021911621094
2016-05-02,,47.318546295166016
2016-05-03,,47.205291748046875
2016-05-04,,47.26377487182617
2016-05-05,,47.420162200927734
2016-05-06,,47.500244140625
2016-05-07,,47.62302017211914
2016-05-08,,47.73747253417969
2016-05-09,,47.699378967285156
2016-05-10,,47.702842712402344
2016-05-11,,47.64333724975586
2016-05-12,,47.50834655761719
2016-05-13,,47.379547119140625
2016-05-14,,47.21678924560547
2016-05-15,,47.052459716796875
2016-05-16,,46.85746765136719
2016-05-17,,46.690582275390625
2016-05-18,,46.541526794433594
2016-05-19,,46.444313049316406
2016-05-20,,46.374855041503906
2016-05-21,,46.48027420043945
2016-05-22,,46.41688919067383
2016-05-23,,46.46601486206055
2016-05-24,,46.41897201538086
2016-05-25,,46.48503494262695
2016-05-26,,46.689239501953125
2016-05-27,,46.70888137817383
2016-05-28,,46.717132568359375
2016-05-29,,46.782100677490234
2016-05-30,,46.81822204589844
2016-05-31,,46.85442352294922
2016-06-01,,47.020145416259766
2016-06-02,,47.00233459472656
2016-06-03,,47.036312103271484
2016-06-04,,47.05545425415039
2016-06-05,,46.98759078979492
2016-06-06,,47.00439453125
2016-06-07,,46.95288848876953
2016-06-08,,46.86162567138672
2016-06-09,,46.62783432006836
2016-06-10,,46.588565826416016
2016-06-11,,46.467559814453125
2016-06-12,,46.35743713378906
2016-06-13,,46.28811264038086
2016-06-14,,46.07171630859375
2016-06-15,,46.027774810791016
2016-06-16,,45.97408676147461
2016-06-17,,45.941768646240234
2016-06-18,,46.085205078125
2016-06-19,,46.17173385620117
2016-06-20,,46.286930084228516
2016-06-21,,46.39210510253906
2016-06-22,,46.666465759277344
2016-06-23,,46.7015266418457
2016-06-24,,46.648284912109375
2016-06-25,,46.641361236572266
2016-06-26,,46.5416259765625
2016-06-27,,46.45623016357422
2016-06-28,,46.4187126159668
2016-06-29,,46.4044189453125
2016-06-30,,46.3205680847168
2016-07-01,,46.25168228149414
2016-07-02,,46.08750915527344
2016-07-03,,45.922279357910156
2016-07-04,,45.91607666015625
2016-07-05,,45.842071533203125
2016-07-06,,45.677093505859375
2016-07-07,,45.368316650390625
2016-07-08,,45.21368408203125
2016-07-09,,45.19367599487305
2016-07-10,,45.25811004638672
2016-07-11,,45.13642501831055
2016-07-12,,45.328819274902344
2016-07-13,,45.25894546508789
2016-07-14,,45.265525817871094
2016-07-15,,45.58808135986328
2016-07-16,,45.718421936035156
2016-07-17,,45.92349624633789
2016-07-18,,45.93321990966797
2016-07-19,,46.019569396972656
2016-07-20,,46.07246017456055
2016-07-21,,46.09734344482422
2016-07-22,,45.94474792480469
2016-07-23,,45.864662170410156
2016-07-24,,45.77397918701172
2016-07-25,,45.72374725341797
2016-07-26,,45.74124526977539
2016-07-27,,45.71006393432617
2016-07-28,,45.72917938232422
2016-07-29,,45.74142074584961
2016-07-30,,45.84370803833008
2016-07-31,,45.936710357666016
2016-08-01,,46.01475524902344
2016-08-02,,46.0721435546875
2016-08-03,,45.98921203613281
2016-08-04,,46.1341438293457
2016-08-05,,46.244876861572266
2016-08-06,,46.483642578125
2016-08-07,,46.66911697387695
2016-08-08,,46.788055419921875
2016-08-09,,47.033103942871094
2016-08-10,,47.200111389160156
2016-08-11,,47.53133773803711
2016-08-12,,47.801734924316406
2016-08-13,,47.96611404418945
2016-08-14,,47.98286056518555
2016-08-15,,47.760520935058594
2016-08-16,,47.75126266479492
2016-08-17,,47.75874328613281
2016-08-18,,47.67811584472656
2016-08-19,,47.69913101196289
2016-08-20,,47.70390319824219
2016-08-21,,47.684165954589844
2016-08-22,,47.56526184082031
2016-08-23,,47.45294952392578
2016-08-24,,47.49800491333008
2016-08-25,,47.48569869995117
2016-08-26,,47.509315490722656
2016-08-27,,47.47533416748047
2016-08-28,,47.412967681884766
2016-08-29,,47.407535552978516
2016-08-30,,47.29671096801758
2016-08-31,,47.30602264404297
2016-09-01,,47.48381042480469
2016-09-02,,47.58634567260742
2016-09-03,,47.685909271240234
2016-09-04,,47.65797424316406
2016-09-05,,47.6997184753418
2016-09-06,,47.67111587524414
2016-09-07,,47.534549713134766
2016-09-08,,47.515628814697266
2016-09-09,,47.40241241455078
2016-09-10,,47.24843978881836
2016-09-11,,47.22037124633789
2016-09-12,,47.34144592285156
2016-09-13,,47.51683807373047
2016-09-14,,47.612030029296875
2016-09-15,,47.7437858581543
2016-09-16,,47.75993728637695
2016-09-17,,47.746490478515625
2016-09-18,,47.72788619995117
2016-09-19,,47.62265396118164
2016-09-20,,47.42026901245117
2016-09-21,,47.45362854003906
2016-09-22,,47.395843505859375
2016-09-23,,47.35093688964844
2016-09-24,,47.31719207763672
2016-09-25,,47.25947952270508
2016-09-26,,47.21934509277344
2016-09-27,,47.10138702392578
2016-09-28,,47.118350982666016
2016-09-29,,47.02309799194336
2016-09-30,,46.963741302490234
2016-10-01,,46.74477767944336
2016-10-02,,46.6723747253418
2016-10-03,,46.605411529541016
2016-10-04,,46.646087646484375
2016-10-05,,46.53509521484375
2016-10-06,,46.54310989379883
2016-10-07,,46.39763641357422
2016-10-08,,46.34674835205078
2016-10-09,,46.29851531982422
2016-10-10,,46.24253463745117
2016-10-11,,46.179901123046875
2016-10-12,,46.00379180908203
2016-10-13,,46.019222259521484
2016-10-14,,45.94593811035156
2016-10-15,,46.05400848388672
2016-10-16,,46.02638626098633
2016-10-17,,45.89967727661133
2016-10-18,,45.773372650146484
2016-10-19,,45.67425537109375
2016-10-20,,45.441505432128906
2016-10-21,,45.39771270751953
2016-10-22,,45.42884826660156
2016-10-23,,45.37528991699219
2016-10-24,,45.23075485229492
2016-10-25,,45.201786041259766
2016-10-26,,45.022865295410156
2016-10-27,,44.927913665771484
2016-10-28,,44.561485290527344
2016-10-29,,44.37860870361328
2016-10-30,,44.26167297363281
2016-10-31,,44.25394058227539
2016-11-01,,44.24039840698242
2016-11-02,,44.15765380859375
2016-11-03,,44.206424713134766
2016-11-04,,44.20476531982422
2016-11-05,,44.31058883666992
2016-11-06,,44.297706604003906
2016-11-07,,44.2420539855957
2016-11-08,,44.09148406982422
2016-11-09,,44.026878356933594
2016-11-10,,43.86473083496094
2016-11-11,,43.94872283935547
2016-11-12,,43.82215118408203
2016-11-13,,43.899024963378906
2016-11-14,,44.04288101196289
2016-11-15,,44.286468505859375
2016-11-16,,44.47397232055664
2016-11-17,,44.527076721191406
2016-11-18,,44.49906539916992
2016-11-19,,44.490264892578125
2016-11-20,,44.570335388183594
2016-11-21,,44.48780822753906
2016-11-22,,44.434234619140625
2016-11-23,,44.4194221496582
2016-11-24,,44.19377517700195
2016-11-25,,44.07237243652344
2016-11-26,,44.071746826171875
2016-11-27,,43.99266815185547
2016-11-28,,44.08427810668945
2016-11-29,,44.0693359375
2016-11-30,,44.01241683959961
2016-12-01,,44.008514404296875
2016-12-02,,43.92559814453125
2016-12-03,,43.877811431884766
2016-12-04,,43.908775329589844
2016-12-05,,43.72880554199219
2016-12-06,,43.50357437133789
2016-12-07,,43.466922760009766
2016-12-08,,43.294986724853516
2016-12-09,,43.20285415649414
2016-12-10,,43.03450012207031
2016-12-11,,42.89032745361328
2016-12-12,,42.88277053833008
2016-12-13,,42.691741943359375
2016-12-14,,42.57357406616211
2016-12-15,,42.433189392089844
2016-12-16,,42.4114875793457
2016-12-17,,42.379844665527344
2016-12-18,,42.192115783691406
2016-12-19,,42.02579116821289
2016-12-20,,41.88581848144531
2016-12-21,,41.69000244140625
2016-12-22,,41.65782165527344
2016-12-23,,41.65400695800781
2016-12-24,,41.540138244628906
2016-12-25,,41.45436096191406
2016-12-26,,41.39122772216797
2016-12-27,,41.358116149902344
2016-12-28,,41.21477508544922
2016-12-29,,40.94035339355469
2016-12-30,,40.78520965576172
2016-12-31,,40.578208923339844
2017-01-01,,40.52336883544922
2017-01-02,,40.51958084106445
2017-01-03,,40.59009552001953
2017-01-04,,40.72645568847656
2017-01-05,,40.83306884765625
2017-01-06,,41.03238296508789
2017-01-07,,41.333343505859375
2017-01-08,,41.54132080078125
2017-01-09,,41.79346466064453
2017-01-10,,42.18816375732422
2017-01-11,,42.512611389160156
2017-01-12,,42.867855072021484
2017-01-13,,43.191978454589844
2017-01-14,,43.38832092285156
2017-01-15,,43.474365234375
2017-01-16,,43.70260238647461
2017-01-17,,43.8836555480957
2017-01-18,,44.082733154296875
2017-01-19,,44.36032485961914
2017-01-20,,44.53178024291992
2017-01-21,,44.82466125488281
2017-01-22,,45.15635681152344
2017-01-23,,45.262149810791016
2017-01-24,,45.35599899291992
2017-01-25,,45.2371826171875
2017-01-26,,45.119483947753906
2017-01-27,,45.14496612548828
2017-01-28,,45.16077423095703
2017-01-29,,45.111122131347656
2017-01-30,,45.26995849609375
2017-01-31,,45.27906799316406
2017-02-01,,45.525211334228516
2017-02-02,,45.67802047729492
2017-02-03,,45.85723114013672
2017-02-04,,45.77511215209961
2017-02-05,,45.77599334716797
2017-02-06,,45.701377868652344
2017-02-07,,45.781280517578125
2017-02-08,,45.674686431884766
2017-02-09,,45.59368896484375
2017-02-10,,45.49881362915039
2017-02-11,,45.36140060424805
2017-02-12,,45.14006042480469
2017-02-13,,44.82469940185547
2017-02-14,,44.680782318115234
2017-02-15,,44.49480438232422
2017-02-16,,44.451744079589844
2017-02-17,,44.381248474121094
2017-02-18,,44.055965423583984
2017-02-19,,43.75556182861328
2017-02-20,,43.370201110839844
2017-02-21,,42.95450973510742
2017-02-22,,42.564640045166016
2017-02-23,,42.23374938964844
2017-02-24,,41.80674362182617
2017-02-25,,41.63070297241211
2017-02-26,,41.531646728515625
2017-02-27,,41.3898811340332
2017-02-28,,41.24800491333008
2017-03-01,,41.11629867553711
2017-03-02,,40.98286437988281
2017-03-03,,40.83064651489258
2017-03-04,,40.56658935546875
2017-03-05,,40.2772331237793
2017-03-06,,40.022003173828125
2017-03-07,,39.965938568115234
2017-03-08,,39.991634368896484
2017-03-09,,39.966896057128906
2017-03-10,,40.02006149291992
2017-03-11,,40.035396575927734
2017-03-12,,40.146183013916016
2017-03-13,,40.14622497558594
2017-03-14,,40.13825607299805
2017-03-15,,40.097267150878906
2017-03-16,,40.01272201538086
2017-03-17,,40.327354431152344
2017-03-18,,40.62514877319336
2017-03-19,,40.84715270996094
2017-03-20,,41.15007781982422
2017-03-21,,41.3974723815918
2017-03-22,,41.64060974121094
2017-03-23,,41.86332702636719
2017-03-24,,41.895416259765625
2017-03-25,,42.004268646240234
2017-03-26,,41.892826080322266
2017-03-27,,41.95635223388672
